2025-07-16 18:42:36 | INFO     | AccountExploit | _create_rpc_client:120 | 🔌 Подключение к основному RPC: https://solana-api.projectserum.com
2025-07-19 00:06:59 | INFO     | TokenExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:06:59 | INFO     | ProgramExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:06:59 | INFO     | ProgramExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:06:59 | INFO     | ProgramExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:06:59 | INFO     | ReentrancyExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:06:59 | INFO     | ReentrancyExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:06:59 | INFO     | ReentrancyExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:06:59 | INFO     | MemoryExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:06:59 | INFO     | MemoryExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:06:59 | INFO     | MemoryExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:06:59 | INFO     | ValidatorExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:06:59 | INFO     | ValidatorExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:06:59 | INFO     | ValidatorExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:07:00 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v: InvalidParamsMessage
2025-07-19 00:07:00 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB: InvalidParamsMessage
2025-07-19 00:07:01 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта So11111111111111111111111111111111111111112: InvalidParamsMessage
2025-07-19 00:07:01 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта 7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs: InvalidParamsMessage
2025-07-19 00:07:01 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So: InvalidParamsMessage
2025-07-19 00:07:02 | ERROR    | ProgramExploit | _scan_instruction_vulnerabilities:271 | Ошибка сканирования инструкций: 
2025-07-19 00:07:02 | ERROR    | ProgramExploit | _scan_instruction_vulnerabilities:271 | Ошибка сканирования инструкций: 
2025-07-19 00:07:03 | ERROR    | ProgramExploit | _scan_instruction_vulnerabilities:271 | Ошибка сканирования инструкций: 
2025-07-19 00:07:04 | ERROR    | ReentrancyExploit | _find_state_accounts:197 | Ошибка поиска аккаунтов состояния: 
2025-07-19 00:07:04 | ERROR    | ReentrancyExploit | _scan_cpi_vulnerabilities:288 | Ошибка сканирования CPI уязвимостей: 
2025-07-19 00:07:04 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:07:04 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:07:04 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:07:04 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:07:04 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:07:04 | ERROR    | ReentrancyExploit | _find_state_accounts:197 | Ошибка поиска аккаунтов состояния: 
2025-07-19 00:07:05 | ERROR    | ReentrancyExploit | _scan_cpi_vulnerabilities:288 | Ошибка сканирования CPI уязвимостей: 
2025-07-19 00:07:05 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Tagged(Custom(InstructionErrorCustom(12)))))
2025-07-19 00:07:05 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(NotEnoughAccountKeys)))
2025-07-19 00:07:05 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Tagged(Custom(InstructionErrorCustom(12)))))
2025-07-19 00:07:05 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Tagged(Custom(InstructionErrorCustom(12)))))
2025-07-19 00:07:05 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Tagged(Custom(InstructionErrorCustom(12)))))
2025-07-19 00:07:05 | ERROR    | ReentrancyExploit | _find_state_accounts:197 | Ошибка поиска аккаунтов состояния: 
2025-07-19 00:07:05 | ERROR    | ReentrancyExploit | _scan_cpi_vulnerabilities:288 | Ошибка сканирования CPI уязвимостей: 
2025-07-19 00:07:05 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(NotEnoughAccountKeys)))
2025-07-19 00:07:05 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(NotEnoughAccountKeys)))
2025-07-19 00:07:06 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(NotEnoughAccountKeys)))
2025-07-19 00:07:06 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:07:06 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:07:06 | INFO     | TokenExploitFixed | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://api.mainnet.solana.com
2025-07-19 00:07:06 | INFO     | TokenExploitFixed | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:07:06 | INFO     | TokenExploitFixed | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:07:06 | INFO     | SafetyChecker | __init__:32 | Safety checker initialized with target: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:09:35 | INFO     | AccountExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:09:35 | INFO     | AccountExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:09:35 | INFO     | AccountExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:09:35 | INFO     | TokenExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:09:35 | INFO     | TokenExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:09:35 | INFO     | TokenExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:09:35 | INFO     | ProgramExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:09:35 | INFO     | ProgramExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:09:35 | INFO     | ProgramExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:09:35 | INFO     | ReentrancyExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:09:35 | INFO     | ReentrancyExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:09:35 | INFO     | ReentrancyExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:09:35 | INFO     | MemoryExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:09:35 | INFO     | MemoryExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:09:35 | INFO     | MemoryExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:09:35 | INFO     | ValidatorExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:09:35 | INFO     | ValidatorExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:09:35 | INFO     | ValidatorExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:09:36 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v: InvalidParamsMessage
2025-07-19 00:09:36 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB: InvalidParamsMessage
2025-07-19 00:09:36 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта So11111111111111111111111111111111111111112: InvalidParamsMessage
2025-07-19 00:09:36 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта 7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs: InvalidParamsMessage
2025-07-19 00:09:37 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So: InvalidParamsMessage
2025-07-19 00:09:38 | ERROR    | ProgramExploit | _scan_instruction_vulnerabilities:271 | Ошибка сканирования инструкций: 
2025-07-19 00:09:38 | ERROR    | ProgramExploit | _scan_instruction_vulnerabilities:271 | Ошибка сканирования инструкций: 
2025-07-19 00:09:39 | ERROR    | ProgramExploit | _scan_instruction_vulnerabilities:271 | Ошибка сканирования инструкций: 
2025-07-19 00:09:40 | ERROR    | ReentrancyExploit | _find_state_accounts:197 | Ошибка поиска аккаунтов состояния: 
2025-07-19 00:09:40 | ERROR    | ReentrancyExploit | _scan_cpi_vulnerabilities:288 | Ошибка сканирования CPI уязвимостей: 
2025-07-19 00:09:40 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:09:40 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:09:40 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:09:40 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:09:40 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:09:41 | ERROR    | ReentrancyExploit | _find_state_accounts:197 | Ошибка поиска аккаунтов состояния: 
2025-07-19 00:09:41 | ERROR    | ReentrancyExploit | _scan_cpi_vulnerabilities:288 | Ошибка сканирования CPI уязвимостей: 
2025-07-19 00:09:41 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Tagged(Custom(InstructionErrorCustom(12)))))
2025-07-19 00:09:41 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(NotEnoughAccountKeys)))
2025-07-19 00:09:41 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Tagged(Custom(InstructionErrorCustom(12)))))
2025-07-19 00:09:41 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Tagged(Custom(InstructionErrorCustom(12)))))
2025-07-19 00:09:41 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Tagged(Custom(InstructionErrorCustom(12)))))
2025-07-19 00:09:42 | ERROR    | ReentrancyExploit | _find_state_accounts:197 | Ошибка поиска аккаунтов состояния: 
2025-07-19 00:09:42 | ERROR    | ReentrancyExploit | _scan_cpi_vulnerabilities:288 | Ошибка сканирования CPI уязвимостей: 
2025-07-19 00:09:42 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(NotEnoughAccountKeys)))
2025-07-19 00:09:42 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(NotEnoughAccountKeys)))
2025-07-19 00:09:42 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(NotEnoughAccountKeys)))
2025-07-19 00:09:42 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:09:42 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:09:42 | INFO     | TokenExploitFixed | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://api.mainnet.solana.com
2025-07-19 00:09:42 | INFO     | TokenExploitFixed | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:09:42 | INFO     | TokenExploitFixed | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:09:42 | INFO     | SafetyChecker | __init__:32 | Safety checker initialized with target: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:14:39 | INFO     | AccountExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:14:39 | INFO     | AccountExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:14:39 | INFO     | AccountExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:14:39 | INFO     | TokenExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:14:39 | INFO     | TokenExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:14:39 | INFO     | TokenExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:14:39 | INFO     | ProgramExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:14:39 | INFO     | ProgramExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:14:39 | INFO     | ProgramExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:14:39 | INFO     | ReentrancyExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:14:39 | INFO     | ReentrancyExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:14:39 | INFO     | ReentrancyExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:14:39 | INFO     | MemoryExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:14:39 | INFO     | MemoryExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:14:39 | INFO     | MemoryExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:14:39 | INFO     | ValidatorExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:14:39 | INFO     | ValidatorExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:14:39 | INFO     | ValidatorExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:14:40 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта EPjFWdd5AufqSSqeM2qN1xzybapC8G4wEGGkZwyTDt1v: InvalidParamsMessage
2025-07-19 00:14:40 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта Es9vMFrzaCERmJfrF4H2FYD4KCoNkY11McCe8BenwNYB: InvalidParamsMessage
2025-07-19 00:14:40 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта So11111111111111111111111111111111111111112: InvalidParamsMessage
2025-07-19 00:14:40 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта 7vfCXTUXx5WJV5JADk17DUJ4ksgau7utNKj4b963voxs: InvalidParamsMessage
2025-07-19 00:14:41 | WARNING  | TokenExploit | get_token_account_info:286 | RPC ошибка при получении баланса токен аккаунта mSoLzYCxHdYgdzU16g5QSh3i5K3z3KZK7ytfqcJm7So: InvalidParamsMessage
2025-07-19 00:14:41 | ERROR    | ProgramExploit | _scan_instruction_vulnerabilities:271 | Ошибка сканирования инструкций: 
2025-07-19 00:14:42 | ERROR    | ProgramExploit | _scan_instruction_vulnerabilities:271 | Ошибка сканирования инструкций: 
2025-07-19 00:14:43 | ERROR    | ProgramExploit | _scan_instruction_vulnerabilities:271 | Ошибка сканирования инструкций: 
2025-07-19 00:14:43 | ERROR    | ReentrancyExploit | _find_state_accounts:197 | Ошибка поиска аккаунтов состояния: 
2025-07-19 00:14:43 | ERROR    | ReentrancyExploit | _scan_cpi_vulnerabilities:288 | Ошибка сканирования CPI уязвимостей: 
2025-07-19 00:14:43 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:14:43 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:14:43 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:14:44 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:14:44 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:14:44 | ERROR    | ReentrancyExploit | _find_state_accounts:197 | Ошибка поиска аккаунтов состояния: 
2025-07-19 00:14:44 | ERROR    | ReentrancyExploit | _scan_cpi_vulnerabilities:288 | Ошибка сканирования CPI уязвимостей: 
2025-07-19 00:14:44 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Tagged(Custom(InstructionErrorCustom(12)))))
2025-07-19 00:14:44 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(NotEnoughAccountKeys)))
2025-07-19 00:14:44 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Tagged(Custom(InstructionErrorCustom(12)))))
2025-07-19 00:14:44 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Tagged(Custom(InstructionErrorCustom(12)))))
2025-07-19 00:14:45 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Tagged(Custom(InstructionErrorCustom(12)))))
2025-07-19 00:14:45 | ERROR    | ReentrancyExploit | _find_state_accounts:197 | Ошибка поиска аккаунтов состояния: 
2025-07-19 00:14:45 | ERROR    | ReentrancyExploit | _scan_cpi_vulnerabilities:288 | Ошибка сканирования CPI уязвимостей: 
2025-07-19 00:14:45 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(NotEnoughAccountKeys)))
2025-07-19 00:14:45 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(NotEnoughAccountKeys)))
2025-07-19 00:14:45 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(NotEnoughAccountKeys)))
2025-07-19 00:14:45 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:14:45 | ERROR    | ReentrancyExploit | estimate_transaction_cost:373 | Ошибка симуляции: TransactionErrorInstructionError((0, Fieldless(InvalidInstructionData)))
2025-07-19 00:14:46 | INFO     | TokenExploitFixed | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://api.mainnet.solana.com
2025-07-19 00:14:46 | INFO     | TokenExploitFixed | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:14:46 | INFO     | TokenExploitFixed | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:14:46 | INFO     | SafetyChecker | __init__:32 | Safety checker initialized with target: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:19:08 | INFO     | AccountExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:19:08 | INFO     | AccountExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:19:08 | INFO     | AccountExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:19:08 | INFO     | TokenExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:19:08 | INFO     | TokenExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:19:08 | INFO     | TokenExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:19:08 | INFO     | ProgramExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:19:08 | INFO     | ProgramExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:19:08 | INFO     | ProgramExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:19:08 | INFO     | ReentrancyExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:19:08 | INFO     | ReentrancyExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:19:08 | INFO     | ReentrancyExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
2025-07-19 00:19:08 | INFO     | MemoryExploit | _create_rpc_client:146 | 🔌 Подключение к основному RPC: https://solana-mainnet.g.alchemy.com/v2/6V3A2BMevi9OjWxIx8m-n
2025-07-19 00:19:08 | INFO     | MemoryExploit | __init__:138 | 🚀 Базовый эксплойт инициализирован с проверками безопасности
2025-07-19 00:19:08 | INFO     | MemoryExploit | __init__:139 | 🎯 Наш целевой аккаунт: 8nQE7NqRRDM1CtfiVkroK3CiMCeSCWzrzzt2zUqxsP8Q
